,time,speed,rpm,acceleration,throttle_position,engine_temperature,barometric_pressure,distance_travelled,engine_load_value,heart_rate,body_temperature,current_weather,temperature,visibility,precipitation,accidents_onsite,design_speed,risk_level
30,13:47:52,0.21212121212121213,0.42709376042709374,0.6816037735849056,0.043835616,0.7000000000000011,1,0.00083746,0.22014925373134328,0.659090909,0.4545454545454546,1,1,1,0,0.10655737704918034,0.5,1
31,13:47:53,0.20202020202020204,0.4214214214214214,0.5259433962264151,0.049315068493150704,0.7000000000000011,1,0.000902717,0.043532338308457735,0.659090909,0.4545454545454546,1,1,1,0,0.10655737704918034,0.5,1
32,13:47:54,0.20202020202020204,0.388722055,0.5259433962264151,0.043835616,0.6000000000000014,1,0.00100604,0.048507463,0.659090909,0.4545454545454546,1,1,1,0,0.10655737704918034,0.5,1
33,13:47:55,0.19191919191919193,0.3670337003670337,0.5235849056603774,0.038356164,0.6000000000000014,1,0.001098487,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.10245901639344264,0.5,1
34,13:47:56,0.17171717171717174,0.3239906573239907,0.49056603773584906,0.038356164,0.5,1,0.001141991,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.10245901639344264,0.5,1
35,13:47:57,0.15151515151515152,0.29162495829162494,0.4858490566037736,0.049315068493150704,0.40000000000000036,1,0.001223562,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.10245901639344264,0.5,1
36,13:47:58,0.15151515151515152,0.2972972972972973,0.5023584905660378,0.032876712,0.40000000000000036,1,0.001297882,0.039800995024875635,0.659090909,0.4545454545454546,1,1,1,0,0.098360656,0.5,1
37,13:47:59,0.13131313131313133,0.16216216216216217,0.4929245283018868,0.021917808219178075,0.40000000000000036,1,0.001399392,0.048507463,0.659090909,0.4545454545454546,1,1,1,0,0.090163934,0.5,1
38,13:48:00,0.11111111111111112,0.1498164831498165,0.45754716981132076,0.021917808219178075,0.40000000000000036,1,0.001450148,0.063432836,0.659090909,0.4545454545454546,1,1,1,0,0.06557377,0.5,1
39,13:48:01,0.080808081,0.14214214214214216,0.41981132075471705,0.02739726,0.40000000000000036,1,0.001488214,0.10323383084577117,0.659090909,0.4545454545454546,1,1,1,0,0.057377049,0.5,1
40,13:48:02,0.050505051,0.1634968301634968,0.3679245283018868,0.02739726,0.40000000000000036,1,0.001509966,0.083333333,0.659090909,0.4545454545454546,1,1,1,0,0.053278689,0.5,1
41,13:48:03,0.020202020202020204,0.15215215215215216,0.39622641509433965,0.010958904109589052,0.40000000000000036,1,0.001515404,0.043532338308457735,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
42,13:48:04,0,0.1418084751418085,0.3985849056603774,0.010958904109589052,0.40000000000000036,1,0.001515404,0.034825870646766205,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
43,13:48:05,0,0.055722389,0.5070754716981132,0.005479452,0.40000000000000036,1,0.001515404,0.039800995024875635,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
44,13:48:06,0,0.045378712045378716,0.5872641509433962,0.010958904109589052,0.40000000000000036,1,0.001515404,0.06840796,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
45,13:48:07,0,0.055055055055055035,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.048507463,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
46,13:48:08,0,0.05672339,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.063432836,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
47,13:48:09,0,0.043043043043043044,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.063432836,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
48,13:48:10,0,0.046046046046046035,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
49,13:48:11,0,0.041708375,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.058457711,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
50,13:48:12,0,0.054387721,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
51,13:48:13,0,0.041708375,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.048507463,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
52,13:48:14,0,0.051384718051384726,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.053482587,0.659090909,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
53,13:48:15,0,0.048715382,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.053482587,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
54,13:48:16,0,0.045712379045712376,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.058457711,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
55,13:48:17,0,0.042709376,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.048507463,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
56,13:48:18,0,0.047714381,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.058457711,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
57,13:48:19,0,0.046379713046379695,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.073383085,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
58,13:48:20,0,0.042709376,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.058457711,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
59,13:48:21,0,0.049049049049049054,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.063432836,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
60,13:48:22,0,0.043043043043043044,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.058457711,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
61,13:48:23,0,0.053053053,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.073383085,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
62,13:48:24,0,0.044711378,0.5872641509433962,0.005479452,0.3000000000000007,1,0.001515404,0.058457711,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
63,13:48:25,0,0.047047047,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.073383085,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
64,13:48:26,0,0.042375709,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.06840796,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
65,13:48:27,0,0.039039039,0.5872641509433962,0.005479452,0.40000000000000036,1,0.001515404,0.078358209,0.5909090909090908,0.4545454545454546,1,1,1,0,0.040983606557377046,0.5,1
