,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
64,15.0,0.0,890.9999999999999,0.0,20.8,102.0,22.699999999999992,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
65,15.0,0.0,895.0,0.0,21.2,103.0,23.1,65.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
66,15.0,0.0,880.0,0.0,20.8,103.0,23.1,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
67,15.0,0.0,886.9999999999998,0.0,20.8,103.0,23.1,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
68,15.0,0.9999999999999969,901.9999999999998,0.2300000000000003,20.8,103.0,23.9,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
69,15.0,0.9999999999999969,888.9999999999998,-0.2499999999999997,20.39999999999999,103.0,23.5,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
70,15.0,0.0,892.9999999999999,-0.2600000000000001,20.39999999999999,103.0,22.4,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
71,15.0,0.0,881.0,0.0,20.39999999999999,103.0,21.59999999999999,63.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
72,15.0,0.0,894.0,0.0,20.8,103.0,21.999999999999993,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
73,15.0,0.0,897.9999999999997,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
74,15.0,0.0,901.9999999999998,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
75,15.0,1.9999999999999938,895.0,0.0,20.8,103.0,22.699999999999992,66.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
76,15.0,1.9999999999999938,892.9999999999999,0.5000000000000001,20.39999999999999,103.0,22.699999999999992,67.0,8.999999999999998,16.1,2.3999999999999977,8.999999999999991,70.0,0.0,1.0
