,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
4038,16,106,3042,-0.26,18.4,94,25.5,104,7,8.0,8.0,5.0,90.0,0.0,3
4039,16,105,3009,-0.26,18.0,94,25.5,105,7,8.0,8.0,6.0,90.0,0.0,3
4040,16,104,2972,-0.26,18.0,93,25.1,105,7,8.0,8.0,5.0,90.0,0.0,2
4041,16,103,2949,-0.21,26.3,91,62.0,106,7,8.0,8.0,4.0,90.0,0.0,2
4042,16,104,2974,-0.11,25.1,91,59.2,106,7,8.0,8.0,3.0,90.0,0.0,2
4043,16,105,2989,0.26,22.0,90,51.4,107,7,8.0,8.0,4.0,90.0,0.0,2
4044,16,104,2983,0.0,22.7,89,44.7,107,7,8.0,8.0,4.0,90.0,0.0,2
4045,16,105,3011,0.13,27.1,89,67.1,107,7,8.0,8.0,4.0,90.0,0.0,3
4046,16,106,3042,0.27,26.3,90,64.7,107,7,8.0,8.0,4.0,90.0,0.0,3
4047,16,106,3039,0.13,17.3,90,24.3,106,7,8.0,8.0,4.0,90.0,0.0,3
4048,16,105,2998,0.0,18.0,91,36.9,106,7,8.0,8.0,2.0,90.0,0.0,2
4049,16,104,2998,-0.19,18.4,91,36.9,107,7,8.0,8.0,3.0,90.0,0.0,2
4050,16,105,3018,-0.17,23.9,91,77.6,107,7,8.0,8.0,3.0,90.0,0.0,3
4051,16,106,3050,0.18,31.0,91,71.8,107,7,8.0,8.0,3.0,90.0,0.0,3
4052,16,106,3052,0.18,17.3,92,23.9,106,7,8.0,8.0,3.0,90.0,0.0,3
4053,16,105,3023,-0.26,18.0,92,24.3,106,7,8.0,8.0,3.0,90.0,0.0,3
4054,16,104,2982,-0.26,18.0,93,24.3,106,7,8.0,8.0,2.0,90.0,0.0,2
4055,16,103,2933,-0.39,18.0,94,24.3,105,7,8.0,8.0,2.0,90.0,0.0,2
4056,16,100,2902,-0.38,17.6,94,23.9,105,7,8.0,8.0,1.0,90.0,0.0,2
4057,16,99,2827,-0.51,17.6,94,23.9,105,7,8.0,8.0,2.0,90.0,0.0,2
4058,16,97,2790,-0.42,17.6,94,23.5,104,7,8.0,8.0,3.0,90.0,0.0,2
4059,16,96,2753,-0.4,17.3,93,23.9,104,7,8.0,8.0,4.0,90.0,0.0,2
4060,16,93,2687,-0.39,17.3,92,23.9,104,7,8.0,8.0,6.0,90.0,0.0,2
