time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
19:36:08.794,,60.2797346735073,,,,,38.6964386544722,216.946736588084,,,,,,,,,70,-0.175401298329234,-78.4541256073862,
19:36:08.832,,,,,,,,,,,,,,,81.9607843137255,,,-0.175401298329234,-78.4541256073862,
19:36:08.867,,,,73,,,,,,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:08.930,,,,,,,,,,,,,13.5,,,,,-0.175401298329234,-78.4541256073862,
19:36:08.940,,,,,91.7647058823529,,,,,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:08.985,,,,,,,,,90,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.032,,,,,,,,,,2197,2.2,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.069,,60.280891167857,,,,,38.7017857833611,216.952083716973,,,,,,,,-0.191077860811809,70,-0.175401298329234,-78.4541256073862,
19:36:09.126,,,,,,,,,,,,,,,81.5686274509804,,,-0.175401298329234,-78.4541256073862,
19:36:09.162,,,,73,,,,,,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.220,,,,,,,,,,,,,13.5,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.249,,,,,91.7647058823529,,,,,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.299,,,,,,,,,,2192,2.2,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.357,,60.2820987136957,,,,,38.7073701383611,216.957668071973,,,,,,,,-0.372621276133821,70,-0.175401298329234,-78.4541256073862,
19:36:09.404,,,,,,,,,,,,,,,81.1764705882353,,,-0.175401298329234,-78.4541256073862,
19:36:09.445,,,,73,,,,,,,,,,,,,,-0.175401298329234,-78.4541256073862,
19:36:09.460,2793,,63.0100183048911,,,,,,,,,,,73.5480010986328,,,,-0.175401298329234,-78.4541256073862,
19:36:09.461,2793,,63.0100230443023,,,,,,,,,,,73.5480010986328,,,,-0.175401298329234,-78.4541256073862,
19:36:09.463,2793,,63.0100338882403,,,,,,,,,,,73.5480010986328,,,,-0.175550663843751,-78.4542390983552,
19:36:09.469,2787.45373967711,,63.0100603903401,,,,,,,,,,,73.5489349365234,,,,-0.175550663843751,-78.4542390983552,
19:36:09.513,,,,,,,,,,,,,13.5,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.536,,,,,91.7647058823529,,,,,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.583,,,,,,,,,90,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.619,,,,,,,,,,2188,2.2,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.676,,60.2834421215998,,,,,38.7135846411389,216.96388257475,,,,,,,,-0.193981157306637,70,-0.175550663843751,-78.4542390983552,
19:36:09.724,,,,,,,,,,,,,,,81.1764705882353,,,-0.175550663843751,-78.4542390983552,
19:36:09.759,,,,73,,,,,,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.822,,,,,,,,,,,,,13.5,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.830,,,,,92.156862745098,,,,,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.879,,,,,,,,,,2181,2.2,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:09.924,,60.2844830232556,,,,,38.7184008705833,216.968698804195,,,,,,,,0,70,-0.175550663843751,-78.4542390983552,
19:36:09.961,,,,,,,,,,,,,,,80.7843137254902,,,-0.175550663843751,-78.4542390983552,
19:36:10.006,,,,73,,,,,,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:10.063,,,,,,,,,,,,,13.5,,,,,-0.175550663843751,-78.4542390983552,
19:36:10.085,,,,,91.7647058823529,,,,,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:10.175,,,,,,,,,90,,,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:10.281,,,,,,,,,,2182,2.2,,,,,,,-0.175550663843751,-78.4542390983552,
19:36:10.376,,60.2863841365059,,,,,38.7272008739167,216.977498807528,,,,,,,,0,70,-0.175550663843751,-78.4542390983552,
19:36:10.463,2794,,63.0143815915111,,,,,,,,,,,73.1159980773926,,,,-0.175550663843751,-78.4542390983552,
19:36:10.465,2794,,63.0143926989665,,,,,,,,,,,73.1159980773926,,,,-0.17569646704942,-78.4543487336487,
19:36:10.466,2794,,63.0143965622346,,,,,,,,,,,73.1159980773926,,,,-0.17569646704942,-78.4543487336487,
19:36:10.470,2789.53697556532,,63.0144141985035,,,,,,,,,,,73.1169868469238,63.1372549019608,,,-0.17569646704942,-78.4543487336487,
19:36:10.540,,,,73,,,,,,,,,,,,,,-0.17569646704942,-78.4543487336487,
19:36:10.606,,,,,,,,,,,,,13.5,,,,,-0.17569646704942,-78.4543487336487,
19:36:10.702,,,,,89.0196078431373,,,,,,,,,,,,,-0.17569646704942,-78.4543487336487,
19:36:10.801,,,,,,,,,,2171,2.2,,,,,,,-0.17569646704942,-78.4543487336487,
19:36:10.898,,60.2885750854278,,,,,38.7373460769722,216.987644010584,,,,,,,,0,70,-0.17569646704942,-78.4543487336487,
19:36:11.008,,,,,,,,,,,,,,,15.2941176470588,,,-0.17569646704942,-78.4543487336487,
19:36:11.182,,,,73,,,,,,,,,,,,,,-0.17569646704942,-78.4543487336487,
19:36:11.289,,,,,,,,,,,,,13.5,,,,,-0.17569646704942,-78.4543487336487,
19:36:11.388,,,,,23.5294117647059,,,,,,,,,,,,,-0.17569646704942,-78.4543487336487,
19:36:11.459,2795,,63.0185859675381,,,,,,,,,,,72.8279983520508,,,,-0.17569646704942,-78.4543487336487,
19:36:11.462,2795,,63.0185991491859,,,,,,,,,,,72.8279983520508,,,,-0.175840971060097,-78.4544561058283,
19:36:11.463,2795,,63.0186012202831,,,,,,,,,,,72.8279983520508,,,,-0.175840971060097,-78.4544561058283,
19:36:11.466,2791.84854270729,,63.0186147399631,,,,,,,,,,,72.8284515380859,,,,-0.175840971060097,-78.4544561058283,
19:36:11.497,,,,,,,,,90,,,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:11.591,,,,,,,,,,2144,2.1,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:11.714,,60.2909417909028,,,,,38.7525313180278,217.002829251639,,,,,,,,-0.408912299172538,67,-0.175840971060097,-78.4544561058283,
19:36:11.826,,,,,,,,,,,,,,,16.078431372549,,,-0.175840971060097,-78.4544561058283,
19:36:11.924,,,,73,,,,,,,,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.042,,,,,,,,,,,,,13.5,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.080,,,,,23.921568627451,,,,,,,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.117,,,,,,,,,,1764,1.8,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.219,,60.2924064032742,,,,,38.7619355720278,217.012233505639,,,,,,,,-0.363034492052304,67,-0.175840971060097,-78.4544561058283,
19:36:12.312,,,,,,,,,,,,,,,15.6862745098039,,,-0.175840971060097,-78.4544561058283,
19:36:12.350,,,,73,,,,,,,,,,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.432,,,,,,,,,,,,,13.5,,,,,-0.175840971060097,-78.4544561058283,
19:36:12.456,2796,,63.0221765931749,,,,,,,,,,,71.3879997253418,,,,-0.175840971060097,-78.4544561058283,
19:36:12.459,2796,,63.0221872404301,,,,,,,,,,,71.3879997253418,,,,-0.175985181704164,-78.4545606281608,
19:36:12.460,2796,,63.0221907967007,,,,,,,,,,,71.3879997253418,,,,-0.175985181704164,-78.4545606281608,
19:36:12.463,2792.46367433123,,63.0222027782913,,,,,,,,,,,71.3957656860352,,,,-0.175985181704164,-78.4545606281608,
19:36:12.509,,,,,24.3137254901961,,,,,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:12.599,,,,,,,,,90,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:12.714,,,,,,,,,,1454,1.5,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:12.761,,60.2937407892828,,,,,38.7718582631944,217.022156196806,,,,,,,,-0.466025820580012,66,-0.175985181704164,-78.4545606281608,
19:36:12.799,,,,,,,,,,,,,,,15.2941176470588,,,-0.175985181704164,-78.4545606281608,
19:36:12.858,,,,73,,,,,,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:12.944,,,,,,,,,,,,,13.6,,,,,-0.175985181704164,-78.4545606281608,
19:36:12.985,,,,,19.2156862745098,,,,,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.049,,,,,,,,,,2584,2.6,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.110,,60.2943003606286,,,,,38.77807101875,217.028368952361,,,,,,,,-0.753452182277804,64,-0.175985181704164,-78.4545606281608,
19:36:13.157,,,,,,,,,,,,,,,17.2549019607843,,,-0.175985181704164,-78.4545606281608,
19:36:13.203,,,,73,,,,,,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.273,,,,,,,,,,,,,13.7,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.322,,,,,24.7058823529412,,,,,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.377,,,,,,,,,90,,,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.435,,,,,,,,,,2504,2.5,,,,,,,-0.175985181704164,-78.4545606281608,
19:36:13.458,2796,,63.0236554011691,,,,,,,,,,,66.419995880127,,,,-0.175985181704164,-78.4545606281608,
19:36:13.471,,60.294566336517,,,,,38.7842886973611,217.034586630973,,,,,,,,-0.790458425668363,62,-0.175985181704164,-78.4545606281608,
19:36:13.489,2796,,63.0236996581756,,,,,,,,,,,66.419995880127,,,,-0.175985181704164,-78.4545606281608,
19:36:13.491,,,63.0237033411003,,,,,,,,,,,66.419995880127,,,,-0.1761240279302,-78.4546659048647,
19:36:13.494,2792.90679969679,,63.0237078927975,,,,,,,,,,,66.4379447937012,,,,-0.1761240279302,-78.4546659048647,
19:36:13.520,,,,,,,,,,,,,,,17.6470588235294,,,-0.1761240279302,-78.4546659048647,
19:36:13.556,,,,73,,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.628,,,,,25.0980392156863,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.635,,,,,,,,,,,,,13.8,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.676,,,,,,,,,,2411,2.4,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.711,,60.2946393045808,,,,,38.7883485150833,217.038646448695,,,,,,,,-1.11755193543232,61,-0.1761240279302,-78.4546659048647,
19:36:13.749,,,,,,,,,,,,,,,17.6470588235294,,,-0.1761240279302,-78.4546659048647,
19:36:13.796,,,,73,,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.863,,,,,,,,,,,,,13.7,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.868,,,,,24.7058823529412,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.916,,,,,,,,,90,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.954,,,,,,,,,,2416,2.4,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:13.993,,60.2946032581168,,,,,38.7930470900833,217.043345023695,,,,,,,,-1.35277871570435,60,-0.1761240279302,-78.4546659048647,
19:36:14.041,,,,,,,,,,,,,,,17.2549019607843,,,-0.1761240279302,-78.4546659048647,
19:36:14.086,,,,73,,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.163,,,,,24.7058823529412,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.166,,,,,,,,,,,,,13.8,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.206,,,,,,,,,,2342,2.3,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.243,,60.2944635376565,,,,,38.7971479768611,217.047445910473,,,,,,,,-1.22610223746591,59,-0.1761240279302,-78.4546659048647,
19:36:14.293,,,,,,,,,,,,,,,17.2549019607843,,,-0.1761240279302,-78.4546659048647,
19:36:14.342,,,,73,,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.426,,,,,24.3137254901961,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.439,,,,,,,,,,,,,13.7,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.465,,,63.0233676512595,,,,,,,,,,,62.2079956054688,,,,-0.1761240279302,-78.4546659048647,
19:36:14.466,2797,,,,,,,,,,,,,,,,,-0.1761240279302,-78.4546659048647,
19:36:14.471,2797,,63.0233658006449,,,,,,,,,,,62.2079956054688,,,,-0.1761240279302,-78.4546659048647,
19:36:14.474,2797,,63.0233647624135,,,,,,,,,,,62.2079956054688,,,,-0.176252061501145,-78.4547660686076,
19:36:14.477,2793.41516691689,,63.023363781011,,,,,,,,,,,62.2223670959473,,,,-0.176252061501145,-78.4547660686076,
19:36:14.478,,,,,,,,,90,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:14.824,,,,,,,,,,2317,2.3,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:14.866,,60.2935778665557,,,,,38.8070106377778,217.057308571389,,,,,,,,-0.995886272655815,57,-0.176252061501145,-78.4547660686076,
19:36:14.903,,,,,,,,,,,,,,,16.8627450980392,,,-0.176252061501145,-78.4547660686076,
19:36:14.948,,,,73,,,,,,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.020,,,,,,,,,,,,,13.7,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.029,,,,,23.921568627451,,,,,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.078,,,,,,,,,,2204,2.2,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.127,,60.2929807486982,,,,,38.8110044016667,217.061302335278,,,,,,,,-1.1765771999717,55,-0.176252061501145,-78.4547660686076,
19:36:15.163,,,,,,,,,,,,,,,16.8627450980392,,,-0.176252061501145,-78.4547660686076,
19:36:15.209,,,,73,,,,,,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.265,,,,,,,,,,,,,13.7,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.286,,,,,23.921568627451,,,,,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.332,,,,,,,,,90,,,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.379,,,,,,,,,,2089,2.1,,,,,,,-0.176252061501145,-78.4547660686076,
19:36:15.429,,60.2920320099484,,,,,38.8154430927778,217.065741026389,,,,,,,,-1.35396538278795,53,-0.176252061501145,-78.4547660686076,
19:36:15.465,2798,,63.0209400302101,,,,,,,,,,,57.3120002746582,,,,-0.176252061501145,-78.4547660686076,
19:36:15.469,2798,,63.0209296418298,,,,,,,,,,,57.3120002746582,,,,-0.176371880806983,-78.4548586886376,
19:36:15.470,2798,,63.0209278013823,,,,,,,,,,,57.3120002746582,,,,-0.176371880806983,-78.4548586886376,
19:36:15.474,2793.67231543619,,63.0209189046093,,,,,,,,,,,57.3302444458008,,,,-0.176371880806983,-78.4548586886376,
19:36:15.497,,,,,,,,,,,,,,,16.4705882352941,,,-0.176371880806983,-78.4548586886376,
19:36:15.554,,,,73,,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.614,,,,,,,,,,,,,13.7,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.639,,,,,23.5294117647059,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.686,,,,,,,,,,2047,2,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.723,,60.2908537899642,,,,,38.8196067228611,217.069904656473,,,,,,,,-1.50177862024555,51,-0.176371880806983,-78.4548586886376,
19:36:15.792,,,,,,,,,,,,,,,16.4705882352941,,,-0.176371880806983,-78.4548586886376,
19:36:15.865,,,,73,,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.927,,,,,,,,,,,,,13.8,,,,,-0.176371880806983,-78.4548586886376,
19:36:15.973,,,,,23.1372549019608,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.021,,,,,,,,,90,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.070,,,,,,,,,,1920,1.9,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.119,,60.2887513281729,,,,,38.8248943295278,217.075192263139,,,,,,,,-1.99459226146073,48,-0.176371880806983,-78.4548586886376,
19:36:16.167,,,,,,,,,,,,,,,16.078431372549,,,-0.176371880806983,-78.4548586886376,
19:36:16.212,,,,73,,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.282,,,,,,,,,,,,,13.8,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.295,,,,,23.1372549019608,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.334,,,,,,,,,,1873,1.9,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.381,,60.2871357264911,,,,,38.8282441670833,217.078542100695,,,,,,,,-1.99342568210043,46,-0.176371880806983,-78.4548586886376,
19:36:16.431,,,,,,,,,,,,,,,16.078431372549,,,-0.176371880806983,-78.4548586886376,
19:36:16.469,,,,73,,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.476,,,63.0147918634497,,,,,,,,,,,48.779997253418,,,,-0.176371880806983,-78.4548586886376,
19:36:16.477,2798,,,,,,,,,,,,,,,,,-0.176371880806983,-78.4548586886376,
19:36:16.479,,,63.014775732484,,,,,,,,,,,48.779997253418,,,,-0.176473846659064,-78.4549373108894,
19:36:16.480,2798,,63.0147728800982,,,,,,,,,,,48.779997253418,,,,-0.176473846659064,-78.4549373108894,
19:36:16.510,2794.16715712293,,63.0145878791804,,,,,,,,,,,48.8117752075195,,,,-0.176473846659064,-78.4549373108894,
19:36:16.542,,,,,23.1372549019608,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.558,,,,,,,,,,,,,13.8,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.606,,,,,,,,,90,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.655,,,,,,,,,,1684,1.7,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.703,,60.2848774077142,,,,,38.8321739451944,217.082471878806,,,,,,,,-1.96210392479648,44,-0.176473846659064,-78.4549373108894,
19:36:16.750,,,,,,,,,,,,,,,15.6862745098039,,,-0.176473846659064,-78.4549373108894,
19:36:16.796,,,,73,,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.857,,,,,,,,,,,,,13.8,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.879,,,,,23.921568627451,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.927,,,,,,,,,,1475,1.5,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:16.975,,60.2827311320233,,,,,38.8353499315278,217.085647865139,,,,,,,,-1.99601658961244,42,-0.176473846659064,-78.4549373108894,
19:36:17.024,,,,,,,,,,,,,,,14.9019607843137,,,-0.176473846659064,-78.4549373108894,
19:36:17.085,,,,73,,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.166,,,,,,,,,,,,,13.4,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.192,,,,,25.0980392156863,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.240,,,,,,,,,90,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.320,,,,,,,,,,1046,1,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.361,,60.2793568660407,,,,,38.8396375726389,217.08993550625,,,,,,,,-1.78948833258528,40,-0.176473846659064,-78.4549373108894,
19:36:17.400,,,,,,,,,,,,,,,20,,,-0.176473846659064,-78.4549373108894,
19:36:17.440,,,,73,,,,,,,,,,,,,,-0.176473846659064,-78.4549373108894,
19:36:17.480,2798,,63.0054612188253,,,,,,,,,,,41.0759994506836,,,,-0.176473846659064,-78.4549373108894,
19:36:17.484,2798,,63.0054247161075,,,,,,,,,,,41.0759994506836,,,,-0.176554354839027,-78.4550092276186,
19:36:17.491,2794.318781619,,63.005356409051,,,,,,,,,,,41.1034343719482,,,,-0.176554354839027,-78.4550092276186,
19:36:17.516,,,,,48.2352941176471,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.527,,,,,,,,,,,,,13.7,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.551,,,,,,,,,,874,0.9,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.605,,60.2771203862144,,,,,38.8422789494722,217.092576883084,,,,,,,,-1.58926799832613,39,-0.176554354839027,-78.4550092276186,
19:36:17.643,,,,,,,,,,,,,,,13.7254901960784,,,-0.176554354839027,-78.4550092276186,
19:36:17.688,,,,73,,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.759,,,,,,,,,,,,,13.6,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.761,,,,,33.3333333333333,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.817,,,,,,,,,90,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.874,,,,,,,,,,1270,1.3,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:17.932,,60.2739755130071,,,,,38.8457362538611,217.096034187473,,,,,,,,-1.35556635670829,38,-0.176554354839027,-78.4550092276186,
19:36:17.969,,,,,,,,,,,,,,,14.9019607843137,,,-0.176554354839027,-78.4550092276186,
19:36:18.026,,,,73,,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.092,,,,,,,,,,,,,13.5,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.119,,,,,25.0980392156863,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.164,,,,,,,,,,1525,1.5,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.199,,60.2713018962741,,,,,38.8484758952222,217.098773828834,,,,,,,,-1.13487586568898,37,-0.176554354839027,-78.4550092276186,
19:36:18.246,,,,,,,,,,,,,,,15.2941176470588,,,-0.176554354839027,-78.4550092276186,
19:36:18.284,,,,73,,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.358,,,,,,,,,,,,,13.5,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.392,,,,,21.1764705882353,,,,,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.443,,,,,,,,,90,,,,,,,,,-0.176554354839027,-78.4550092276186,
19:36:18.464,2798,,62.9951298337312,,,,,,,,,,,38.4839984893799,,,,-0.176554354839027,-78.4550092276186,
19:36:18.467,,,62.9950987605869,,,,,,,,,,,38.4839984893799,,,,-0.176631384529173,-78.4550767019391,
19:36:18.469,2798,,62.9950715966074,,,,,,,,,,,38.4839984893799,,,,-0.176631384529173,-78.4550767019391,
19:36:18.502,,,,,,,,,,1981,2,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.503,,,62.9947131130229,,,,,,,,,,,38.4920185089111,,,,-0.176631384529173,-78.4550767019391,
19:36:18.504,2794.5286474314,,,,,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.561,,60.2675151110743,,,,,38.8520967042222,217.102394637834,,,,,,,,-0.925929861127836,36,-0.176631384529173,-78.4550767019391,
19:36:18.625,,,,,,,,,,,,,,,15.6862745098039,,,-0.176631384529173,-78.4550767019391,
19:36:18.660,,,,73,,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.726,,,,,,,,,,,,,13.5,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.732,,,,,21.5686274509804,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.771,,,,,,,,,,1918,1.9,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.809,,60.2649215844802,,,,,38.8545772772222,217.104875210834,,,,,,,,-0.692000701633351,36,-0.176631384529173,-78.4550767019391,
19:36:18.850,,,,,,,,,,,,,,,15.6862745098039,,,-0.176631384529173,-78.4550767019391,
19:36:18.899,,,,73,,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.955,,,,,,,,,,,,,13.4,,,,,-0.176631384529173,-78.4550767019391,
19:36:18.970,,,,,20.7843137254902,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.016,,,,,,,,,89,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.065,,,,,,,,,,1868,1.9,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.102,,60.2617356507827,,,,,38.8574231719444,217.107721105556,,,,,,,,-0.712594280142531,35,-0.176631384529173,-78.4550767019391,
19:36:19.152,,,,,,,,,,,,,,,15.6862745098039,,,-0.176631384529173,-78.4550767019391,
19:36:19.191,,,,73,,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.268,,,,,,,,,,,,,13.5,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.277,,,,,20.7843137254902,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.315,,,,,,,,,,1829,1.8,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.351,,60.2590206633589,,,,,38.8598489490278,217.110146882639,,,,,,,,-0.482096739768731,35,-0.176631384529173,-78.4550767019391,
19:36:19.399,,,,,,,,,,,,,,,15.2941176470588,,,-0.176631384529173,-78.4550767019391,
19:36:19.440,,,,73,,,,,,,,,,,,,,-0.176631384529173,-78.4550767019391,
19:36:19.481,2799,,62.9837369943778,,,,,,,,,,,36.7919975280762,,,,-0.176631384529173,-78.4550767019391,
19:36:19.487,2799,,62.9836701334254,,,,,,,,,,,36.7919975280762,,,,-0.176697014831007,-78.4551447629929,
19:36:19.488,2799,,62.9836608063665,,,,,,,,,,,36.7919975280762,,,,-0.176697014831007,-78.4551447629929,
19:36:19.491,2794.3510174472,,62.983621020212,,,,,,,,,,,36.7936351776123,,,,-0.176697014831007,-78.4551447629929,
19:36:19.511,,,,,20.3921568627451,,,,,,,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:19.526,,,,,,,,,,,,,13.5,,,,,-0.176697014831007,-78.4551447629929,
19:36:19.546,,,,,,,,,90,,,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:19.920,,,,,,,,,,1816,1.8,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:19.959,,60.2518835655114,,,,,38.8654223199444,217.115720253556,,,,,,,,-0.595955540572439,33,-0.176697014831007,-78.4551447629929,
19:36:19.999,,,,,,,,,,,,,,,15.6862745098039,,,-0.176697014831007,-78.4551447629929,
19:36:20.048,,,,73,,,,,,,,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.124,,,,,,,,,,,,,13.7,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.129,,,,,21.9607843137255,,,,,,,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.167,,,,,,,,,,1730,1.7,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.204,,60.2489048713022,,,,,38.8675988088333,217.117896742445,,,,,,,,-0.796458823011151,32,-0.176697014831007,-78.4551447629929,
19:36:20.252,,,,,,,,,,,,,,,15.6862745098039,,,-0.176697014831007,-78.4551447629929,
19:36:20.308,,,,73,,,,,,,,,,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.386,,,,,,,,,,,,,13.6,,,,,-0.176697014831007,-78.4551447629929,
19:36:20.407,,,,,21.9607843137255,,,,,,,,,,,,,-0.176697014831007,-78.4551447629929,
